Date,Time,Temperature,Relative Temperature,Wind,Rel. Humidity
2015-01-27,13,2.0,-4.0,28.0,60.0
2015-01-27,14,2.0,-4.0,33.0,60.0
2015-01-27,15,2.0,-4.0,28.0,56.0
2015-01-27,16,2.0,-4.0,31.0,56.0
2015-01-27,17,1.0,-5.0,26.0,60.0
2015-01-27,18,1.0,-5.0,26.0,60.0
2015-01-27,19,1.0,-5.0,28.0,51.0
2015-01-27,20,0.0,-6.0,26.0,55.0
2015-01-27,21,-1.0,-7.0,22.0,55.0
2015-01-27,22,-1.0,-8.0,28.0,55.0
2015-01-27,23,-1.0,-7.0,22.0,51.0
2015-01-28,0,-2.0,-9.0,28.0,55.0
2015-01-28,1,-2.0,-9.0,28.0,51.0
2015-01-28,2,-3.0,-11.0,31.0,50.0
2015-01-28,3,-3.0,-9.0,19.0,50.0
2015-01-28,4,-4.0,-11.0,22.0,50.0
2015-01-28,5,-4.0,-11.0,24.0,50.0
2015-01-28,6,-4.0,-11.0,26.0,50.0
2015-01-28,7,-4.0,-10.0,20.0,46.0
2015-01-28,8,-3.0,-9.0,22.0,43.0
2015-01-28,9,-2.0,-8.0,22.0,40.0
2015-01-28,10,0.0,-6.0,28.0,34.0
2015-01-28,11,1.0,-5.0,28.0,32.0
2015-01-28,12,2.0,-3.0,24.0,30.0
2015-01-28,13,3.0,-3.0,30.0,28.0
2015-01-28,14,3.0,-2.0,22.0,28.0
2015-01-28,15,3.0,-1.0,17.0,28.0
2015-01-28,16,3.0,-2.0,22.0,28.0
2015-01-28,17,2.0,-3.0,20.0,30.0
2015-01-28,18,1.0,-4.0,20.0,29.0
2015-01-28,19,1.0,-3.0,17.0,32.0
2015-01-28,20,1.0,-3.0,15.0,32.0
2015-01-28,21,0.0,-4.0,15.0,34.0
2015-01-28,22,-1.0,-5.0,13.0,37.0
2015-01-28,23,-1.0,-4.0,9.0,37.0
2015-01-29,0,-2.0,-5.0,9.0,40.0
2015-01-29,1,-3.0,-5.0,6.0,46.0
2015-01-29,2,-2.0,-5.0,7.0,43.0
2015-01-29,3,-3.0,-6.0,7.0,46.0
2015-01-29,4,-3.0,-7.0,9.0,46.0
2015-01-29,5,-3.0,-3.0,0.0,46.0
2015-01-29,6,-2.0,-2.0,0.0,51.0
2015-01-29,7,-2.0,-2.0,0.0,55.0
2015-01-29,8,-1.0,-1.0,0.0,47.0
2015-01-29,9,1.0,1.0,0.0,32.0
2015-01-29,10,1.0,-2.0,11.0,41.0
2015-01-29,11,2.0,-1.0,11.0,38.0
2015-01-29,12,3.0,-1.0,17.0,35.0
2015-01-29,13,3.0,-2.0,20.0,35.0
2015-01-29,14,3.0,-1.0,17.0,41.0
2015-01-29,15,3.0,-1.0,19.0,41.0
2015-01-29,16,3.0,0.0,11.0,48.0
2015-01-29,17,2.0,0.0,7.0,65.0
2015-01-29,18,2.0,-1.0,9.0,65.0
2015-01-29,19,2.0,-2.0,13.0,65.0
2015-01-29,20,2.0,-1.0,9.0,70.0
2015-01-29,21,3.0,0.0,11.0,60.0
2015-01-29,22,4.0,1.0,15.0,48.0
2015-01-29,23,4.0,1.0,11.0,52.0
2015-01-30,0,5.0,5.0,0.0,45.0
2015-01-30,1,3.0,0.0,9.0,65.0
2015-01-30,2,4.0,4.0,0.0,56.0
2015-01-30,3,5.0,5.0,0.0,53.0
2015-01-30,4,6.0,3.0,17.0,57.0
2015-01-30,5,6.0,3.0,17.0,53.0
2015-01-30,6,4.0,-1.0,24.0,52.0
2015-01-30,7,4.0,0.0,20.0,48.0
2015-01-30,8,5.0,2.0,15.0,49.0
2015-01-30,9,6.0,2.0,24.0,49.0
2015-01-30,10,4.0,-2.0,33.0,61.0
2015-01-30,11,5.0,0.0,35.0,53.0
2015-01-30,12,6.0,2.0,24.0,29.0
2015-01-30,13,6.0,0.0,43.0,31.0
2015-01-30,14,4.0,-2.0,35.0,33.0
2015-01-30,15,3.0,-3.0,39.0,38.0
2015-01-30,16,2.0,-4.0,33.0,38.0
2015-01-30,17,1.0,-6.0,39.0,38.0
2015-01-30,18,-1.0,-9.0,41.0,40.0
2015-01-30,19,-2.0,-10.0,35.0,40.0
2015-01-30,20,-3.0,-11.0,31.0,43.0
2015-01-30,21,-4.0,-11.0,28.0,39.0
2015-01-30,22,-4.0,-11.0,24.0,39.0
2015-01-30,23,-5.0,-12.0,24.0,42.0
2015-01-31,0,-5.0,-12.0,26.0,42.0
2015-01-31,1,-6.0,-14.0,30.0,45.0
2015-01-31,2,-6.0,-14.0,30.0,45.0
2015-01-31,3,-6.0,-14.0,26.0,45.0
2015-01-31,4,-6.0,-13.0,19.0,45.0
2015-01-31,5,-6.0,-13.0,19.0,45.0
2015-01-31,6,-6.0,-13.0,22.0,45.0
2015-01-31,7,-6.0,-13.0,19.0,42.0
2015-01-31,8,-4.0,-11.0,24.0,36.0
2015-01-31,9,-3.0,-10.0,24.0,33.0
2015-01-31,10,-2.0,-8.0,24.0,34.0
2015-01-31,11,-1.0,-6.0,19.0,31.0
2015-01-31,12,-1.0,-7.0,22.0,29.0
2015-01-31,13,1.0,-5.0,24.0,29.0
2015-01-31,14,1.0,-3.0,15.0,32.0
2015-01-31,15,2.0,-1.0,9.0,30.0
2015-01-31,16,2.0,-2.0,13.0,32.0
2015-01-31,17,1.0,1.0,0.0,35.0
2015-01-31,18,1.0,1.0,0.0,38.0
2015-01-31,19,-1.0,-1.0,0.0,64.0
2015-01-31,20,-2.0,-5.0,7.0,51.0
2015-01-31,21,-1.0,-1.0,0.0,47.0
2015-01-31,22,-2.0,-2.0,0.0,55.0
2015-01-31,23,-2.0,-2.0,0.0,59.0
2015-02-01,0,-1.0,-1.0,0.0,59.0
2015-02-01,1,-2.0,-2.0,0.0,64.0
2015-02-01,2,-3.0,-6.0,7.0,74.0
2015-02-01,3,-3.0,-5.0,6.0,69.0
2015-02-01,4,-2.0,-5.0,9.0,69.0
2015-02-01,5,-2.0,-4.0,6.0,69.0
2015-02-01,6,-1.0,-3.0,6.0,64.0
2015-02-01,7,0.0,-2.0,6.0,55.0
2015-02-01,8,1.0,-1.0,6.0,51.0
2015-02-01,9,2.0,-1.0,9.0,52.0
2015-02-01,10,2.0,-1.0,9.0,52.0
2015-02-01,11,3.0,0.0,11.0,45.0
2015-02-01,12,4.0,2.0,9.0,42.0
2015-02-01,13,5.0,3.0,9.0,36.0
2015-02-01,14,6.0,3.0,13.0,34.0
2015-02-01,15,6.0,4.0,7.0,39.0
2015-02-01,16,6.0,5.0,6.0,39.0
2015-02-01,17,6.0,4.0,7.0,36.0
2015-02-01,18,5.0,3.0,9.0,39.0
2015-02-01,19,5.0,3.0,7.0,45.0
2015-02-01,20,4.0,2.0,7.0,56.0
2015-02-01,21,4.0,3.0,6.0,56.0
2015-02-01,22,3.0,2.0,6.0,65.0
2015-02-01,23,3.0,2.0,0.0,75.0
2015-02-02,0,3.0,3.0,0.0,81.0
2015-02-02,1,3.0,3.0,0.0,81.0
2015-02-02,2,3.0,3.0,0.0,87.0
2015-02-02,3,3.0,2.0,6.0,87.0
2015-02-02,4,4.0,2.0,7.0,81.0
2015-02-02,5,3.0,0.0,9.0,87.0
2015-02-02,6,3.0,2.0,6.0,87.0
2015-02-02,7,4.0,4.0,0.0,87.0
2015-02-02,8,4.0,3.0,6.0,87.0
2015-02-02,9,5.0,2.0,15.0,81.0
2015-02-02,10,8.0,5.0,17.0,76.0
2015-02-02,11,8.0,4.0,30.0,66.0
2015-02-02,12,9.0,6.0,24.0,50.0
2015-02-02,13,9.0,5.0,31.0,43.0
2015-02-02,14,7.0,2.0,46.0,39.0
2015-02-02,15,4.0,-2.0,39.0,42.0
2015-02-02,16,1.0,-6.0,41.0,44.0
2015-02-02,17,0.0,-7.0,33.0,40.0
2015-02-02,18,-1.0,-8.0,37.0,43.0
2015-02-02,19,-2.0,-8.0,24.0,47.0
2015-02-02,20,-2.0,-10.0,35.0,43.0
2015-02-02,21,-2.0,-9.0,26.0,43.0
2015-02-02,22,-2.0,-9.0,26.0,43.0
2015-02-02,23,-3.0,-9.0,22.0,43.0
2015-02-03,0,-3.0,-10.0,26.0,43.0
2015-02-03,1,-4.0,-9.0,15.0,46.0
2015-02-03,2,-4.0,-11.0,24.0,46.0
2015-02-03,3,-4.0,-10.0,17.0,46.0
2015-02-03,4,-4.0,-11.0,22.0,46.0
2015-02-03,5,-4.0,-11.0,22.0,46.0
2015-02-03,6,-4.0,-9.0,15.0,46.0
2015-02-03,7,-4.0,-9.0,15.0,46.0
2015-02-03,8,-3.0,-7.0,11.0,39.0
2015-02-03,9,-2.0,-6.0,11.0,37.0
2015-02-03,10,-1.0,-6.0,17.0,34.0
2015-02-03,11,1.0,-3.0,13.0,32.0
2015-02-03,12,2.0,-2.0,15.0,30.0
2015-02-03,13,3.0,-1.0,19.0,26.0
2015-02-03,14,3.0,-1.0,15.0,28.0
2015-02-03,15,3.0,0.0,11.0,26.0
2015-02-03,16,3.0,0.0,9.0,26.0
2015-02-03,17,1.0,-2.0,11.0,41.0
2015-02-03,18,0.0,-3.0,9.0,51.0
2015-02-03,19,0.0,-3.0,7.0,44.0
2015-02-03,20,-1.0,-4.0,9.0,51.0
2015-02-03,21,0.0,-5.0,20.0,44.0
2015-02-03,22,-1.0,-6.0,15.0,55.0
2015-02-03,23,-1.0,-6.0,15.0,55.0
2015-02-04,0,-1.0,-6.0,15.0,55.0
2015-02-04,1,-1.0,-5.0,11.0,64.0
2015-02-04,2,-1.0,-4.0,9.0,64.0
2015-02-04,3,0.0,-4.0,13.0,60.0
2015-02-04,4,-1.0,-4.0,7.0,64.0
2015-02-04,5,-1.0,-4.0,9.0,59.0
2015-02-04,6,-1.0,-5.0,11.0,64.0
2015-02-04,7,1.0,-2.0,9.0,56.0
2015-02-04,8,2.0,-1.0,11.0,52.0
2015-02-04,9,3.0,0.0,13.0,52.0
2015-02-04,10,4.0,0.0,17.0,48.0
2015-02-04,11,6.0,3.0,15.0,46.0
2015-02-04,12,8.0,6.0,13.0,40.0
2015-02-04,13,11.0,11.0,17.0,35.0
2015-02-04,14,12.0,12.0,11.0,33.0
2015-02-04,15,12.0,12.0,17.0,35.0
2015-02-04,16,11.0,11.0,20.0,38.0
2015-02-04,17,9.0,6.0,17.0,43.0
2015-02-04,18,9.0,7.0,15.0,43.0
2015-02-04,19,7.0,4.0,17.0,49.0
2015-02-04,20,9.0,6.0,22.0,37.0
2015-02-04,21,9.0,6.0,24.0,37.0
2015-02-04,22,8.0,5.0,17.0,40.0
2015-02-04,23,6.0,3.0,15.0,53.0
2015-02-05,0,6.0,5.0,6.0,53.0
2015-02-05,1,5.0,2.0,15.0,57.0
2015-02-05,2,4.0,3.0,6.0,61.0
2015-02-05,3,4.0,3.0,6.0,61.0
2015-02-05,4,3.0,2.0,6.0,60.0
2015-02-05,5,7.0,3.0,26.0,49.0
2015-02-05,6,7.0,3.0,28.0,53.0
2015-02-05,7,3.0,-3.0,33.0,45.0
2015-02-05,8,2.0,-4.0,31.0,44.0
2015-02-05,9,1.0,-6.0,37.0,41.0
2015-02-05,10,1.0,-5.0,33.0,32.0
2015-02-05,11,1.0,-6.0,37.0,32.0
2015-02-05,12,1.0,-6.0,44.0,29.0
2015-02-05,13,1.0,-6.0,37.0,27.0
2015-02-05,14,1.0,-6.0,35.0,27.0
2015-02-05,15,0.0,-7.0,35.0,27.0
2015-02-05,16,-1.0,-9.0,41.0,24.0
2015-02-05,17,-2.0,-10.0,37.0,26.0
2015-02-05,18,-3.0,-10.0,30.0,28.0
2015-02-05,19,-3.0,-9.0,22.0,28.0
2015-02-05,20,-4.0,-11.0,26.0,30.0
2015-02-05,21,-5.0,-13.0,28.0,36.0
2015-02-05,22,-6.0,-12.0,17.0,38.0
2015-02-05,23,-6.0,-14.0,28.0,38.0
2015-02-06,0,-7.0,-14.0,19.0,42.0
2015-02-06,1,-7.0,-13.0,15.0,38.0
2015-02-06,2,-7.0,-13.0,13.0,42.0
2015-02-06,3,-7.0,-11.0,9.0,42.0
2015-02-06,4,-7.0,-10.0,6.0,42.0
2015-02-06,5,-7.0,-7.0,0.0,38.0
2015-02-06,6,-8.0,-11.0,6.0,45.0
2015-02-06,7,-7.0,-13.0,13.0,42.0
2015-02-06,8,-6.0,-13.0,19.0,38.0
2015-02-06,9,-4.0,-11.0,22.0,39.0
2015-02-06,10,-3.0,-8.0,17.0,33.0
2015-02-06,11,-1.0,-7.0,20.0,29.0
2015-02-06,12,0.0,-4.0,15.0,29.0
2015-02-06,13,1.0,-3.0,17.0,27.0
2015-02-06,14,2.0,-2.0,13.0,25.0
2015-02-06,15,2.0,-3.0,19.0,25.0
2015-02-06,16,3.0,0.0,13.0,23.0
2015-02-06,17,2.0,-2.0,15.0,27.0
2015-02-06,18,1.0,-2.0,11.0,32.0
2015-02-06,19,2.0,0.0,6.0,32.0
2015-02-06,20,1.0,-1.0,6.0,35.0
2015-02-06,21,0.0,0.0,0.0,55.0
2015-02-06,22,0.0,0.0,0.0,47.0
2015-02-06,23,-1.0,-3.0,6.0,64.0
2015-02-07,0,-2.0,-2.0,0.0,64.0
2015-02-07,1,-2.0,-2.0,0.0,51.0
2015-02-07,2,-2.0,-4.0,6.0,59.0
2015-02-07,3,-2.0,-5.0,7.0,64.0
2015-02-07,4,-2.0,-4.0,6.0,64.0
2015-02-07,5,-1.0,-1.0,0.0,64.0
2015-02-07,6,-1.0,-1.0,0.0,64.0
2015-02-07,7,0.0,0.0,0.0,60.0
2015-02-07,8,1.0,1.0,0.0,51.0
2015-02-07,9,3.0,0.0,13.0,41.0
2015-02-07,10,3.0,-1.0,15.0,41.0
2015-02-07,11,6.0,4.0,11.0,26.0
2015-02-07,12,8.0,5.0,15.0,25.0
2015-02-07,13,9.0,7.0,13.0,21.0
2015-02-07,14,10.0,8.0,11.0,20.0
2015-02-07,15,8.0,6.0,11.0,32.0
2015-02-07,16,9.0,9.0,0.0,23.0
2015-02-07,17,7.0,7.0,0.0,31.0
2015-02-07,18,7.0,6.0,6.0,29.0
2015-02-07,19,5.0,3.0,9.0,45.0
2015-02-07,20,5.0,4.0,6.0,45.0
2015-02-07,21,3.0,0.0,9.0,60.0
2015-02-07,22,3.0,0.0,9.0,60.0
2015-02-07,23,3.0,1.0,7.0,60.0
2015-02-08,0,2.0,0.0,7.0,65.0
2015-02-08,1,2.0,0.0,6.0,65.0
2015-02-08,2,3.0,3.0,0.0,56.0
2015-02-08,3,3.0,3.0,0.0,56.0
2015-02-08,4,2.0,0.0,6.0,75.0
2015-02-08,5,2.0,2.0,0.0,75.0
2015-02-08,6,2.0,0.0,6.0,70.0
2015-02-08,7,2.0,0.0,7.0,75.0
2015-02-08,8,4.0,3.0,6.0,56.0
2015-02-08,9,5.0,4.0,6.0,53.0
2015-02-08,10,7.0,6.0,6.0,46.0
2015-02-08,11,10.0,9.0,7.0,37.0
2015-02-08,12,14.0,14.0,0.0,31.0
2015-02-08,13,15.0,15.0,6.0,31.0
2015-02-08,14,18.0,18.0,7.0,28.0
2015-02-08,15,19.0,19.0,7.0,24.0
2015-02-08,16,16.0,16.0,15.0,31.0
2015-02-08,17,13.0,13.0,19.0,36.0
2015-02-08,18,11.0,11.0,9.0,41.0
2015-02-08,19,9.0,7.0,13.0,46.0
2015-02-08,20,8.0,6.0,11.0,50.0
2015-02-08,21,7.0,5.0,13.0,53.0
2015-02-08,22,8.0,5.0,15.0,50.0
2015-02-08,23,7.0,6.0,7.0,53.0
2015-02-09,0,7.0,4.0,17.0,53.0
2015-02-09,1,7.0,4.0,17.0,57.0
2015-02-09,2,6.0,3.0,17.0,66.0
2015-02-09,3,6.0,2.0,20.0,66.0
2015-02-09,4,5.0,2.0,15.0,76.0
2015-02-09,5,4.0,1.0,15.0,81.0
2015-02-09,6,4.0,1.0,11.0,81.0
2015-02-09,7,4.0,2.0,9.0,81.0
2015-02-09,8,4.0,1.0,15.0,87.0
2015-02-09,9,4.0,1.0,15.0,87.0
2015-02-09,10,4.0,1.0,15.0,87.0
2015-02-09,11,4.0,1.0,15.0,81.0
2015-02-09,12,3.0,-2.0,20.0,87.0
2015-02-09,13,3.0,-1.0,19.0,81.0
2015-02-09,14,3.0,-1.0,15.0,81.0
2015-02-09,15,3.0,-1.0,17.0,75.0
2015-02-09,16,2.0,-3.0,22.0,81.0
2015-02-09,17,3.0,-1.0,19.0,75.0
2015-02-09,18,3.0,-1.0,19.0,75.0
2015-02-09,19,2.0,-2.0,17.0,81.0
2015-02-09,20,2.0,-3.0,19.0,81.0
2015-02-09,21,2.0,-3.0,19.0,81.0
2015-02-09,22,2.0,-2.0,17.0,81.0
2015-02-09,23,2.0,-3.0,20.0,75.0
2015-02-10,0,1.0,-4.0,19.0,81.0
2015-02-10,1,1.0,-3.0,17.0,81.0
2015-02-10,2,1.0,-5.0,26.0,81.0
2015-02-10,3,1.0,-5.0,28.0,81.0
2015-02-10,4,1.0,-4.0,20.0,75.0
2015-02-10,5,1.0,-4.0,22.0,75.0
2015-02-10,6,1.0,-5.0,26.0,75.0
2015-02-10,7,1.0,-5.0,24.0,70.0
2015-02-10,8,1.0,-5.0,28.0,70.0
2015-02-10,9,1.0,-5.0,24.0,75.0
2015-02-10,10,2.0,-3.0,24.0,70.0
2015-02-10,11,2.0,-4.0,28.0,70.0
2015-02-10,12,3.0,-2.0,28.0,70.0
2015-02-10,13,4.0,0.0,22.0,65.0
2015-02-10,14,4.0,-1.0,24.0,65.0
2015-02-10,15,4.0,-1.0,28.0,65.0
2015-02-10,16,4.0,-1.0,28.0,65.0
2015-02-10,17,4.0,-1.0,30.0,61.0
2015-02-10,18,3.0,-3.0,33.0,60.0
2015-02-10,19,3.0,-2.0,26.0,60.0
2015-02-10,20,2.0,-3.0,20.0,65.0
2015-02-10,21,1.0,-4.0,22.0,65.0
2015-02-10,22,1.0,-5.0,26.0,60.0
2015-02-10,23,1.0,-4.0,19.0,60.0
2015-02-11,0,0.0,-5.0,20.0,64.0
2015-02-11,1,0.0,-5.0,20.0,64.0
2015-02-11,2,-1.0,-7.0,20.0,69.0
2015-02-11,3,-1.0,-6.0,19.0,69.0
2015-02-11,4,-1.0,-7.0,22.0,64.0
2015-02-11,5,-1.0,-6.0,17.0,64.0
2015-02-11,6,-1.0,-6.0,15.0,64.0
2015-02-11,7,-1.0,-7.0,22.0,64.0
2015-02-11,8,1.0,-3.0,15.0,56.0
2015-02-11,9,2.0,-2.0,13.0,52.0
2015-02-11,10,3.0,0.0,13.0,45.0
2015-02-11,11,4.0,2.0,7.0,42.0
2015-02-11,12,6.0,5.0,6.0,36.0
2015-02-11,13,7.0,6.0,7.0,37.0
2015-02-11,14,8.0,8.0,0.0,32.0
2015-02-11,15,7.0,6.0,6.0,34.0
2015-02-11,16,7.0,5.0,9.0,37.0
2015-02-11,17,6.0,4.0,9.0,36.0
2015-02-11,18,3.0,1.0,7.0,48.0
2015-02-11,19,3.0,0.0,11.0,48.0
2015-02-11,20,3.0,0.0,9.0,52.0
2015-02-11,21,3.0,1.0,7.0,60.0
2015-02-11,22,2.0,-1.0,11.0,60.0
2015-02-11,23,2.0,-2.0,13.0,65.0
2015-02-12,0,1.0,-3.0,13.0,70.0
2015-02-12,1,2.0,-2.0,15.0,70.0
2015-02-12,2,2.0,-1.0,11.0,70.0
2015-02-12,3,2.0,-1.0,9.0,70.0
2015-02-12,4,2.0,0.0,6.0,70.0
2015-02-12,5,2.0,0.0,7.0,70.0
2015-02-12,6,2.0,-1.0,9.0,70.0
2015-02-12,7,2.0,-1.0,11.0,70.0
2015-02-12,8,2.0,0.0,6.0,75.0
2015-02-12,9,3.0,2.0,6.0,70.0
2015-02-12,10,3.0,0.0,13.0,70.0
2015-02-12,11,5.0,2.0,13.0,66.0
2015-02-12,12,5.0,0.0,26.0,53.0
2015-02-12,13,5.0,1.0,24.0,36.0
2015-02-12,14,6.0,2.0,24.0,34.0
2015-02-12,15,6.0,2.0,22.0,31.0
2015-02-12,16,4.0,-2.0,35.0,36.0
2015-02-12,17,2.0,-4.0,30.0,32.0
2015-02-12,18,1.0,-5.0,31.0,32.0
2015-02-12,19,-1.0,-8.0,33.0,34.0
2015-02-12,20,-3.0,-12.0,44.0,36.0
2015-02-12,21,-4.0,-11.0,28.0,36.0
2015-02-12,22,-5.0,-14.0,41.0,36.0
2015-02-12,23,-6.0,-14.0,31.0,35.0
2015-02-13,0,-7.0,-17.0,39.0,38.0
2015-02-13,1,-8.0,-17.0,30.0,41.0
2015-02-13,2,-8.0,-17.0,31.0,41.0
2015-02-13,3,-9.0,-18.0,31.0,41.0
2015-02-13,4,-9.0,-18.0,28.0,41.0
2015-02-13,5,-9.0,-19.0,33.0,41.0
2015-02-13,6,-9.0,-16.0,19.0,41.0
2015-02-13,7,-9.0,-18.0,28.0,41.0
2015-02-13,8,-8.0,-16.0,24.0,41.0
2015-02-13,9,-7.0,-16.0,35.0,38.0
2015-02-13,10,-6.0,-14.0,28.0,35.0
2015-02-13,11,-4.0,-12.0,33.0,33.0
2015-02-13,12,-3.0,-9.0,19.0,31.0
2015-02-13,13,-2.0,-7.0,17.0,29.0
2015-02-13,14,-2.0,-8.0,20.0,26.0
2015-02-13,15,-1.0,-5.0,13.0,24.0
2015-02-13,16,-2.0,-6.0,13.0,26.0
2015-02-13,17,-2.0,-6.0,13.0,26.0
2015-02-13,18,-3.0,-5.0,6.0,28.0
2015-02-13,19,-3.0,-5.0,6.0,28.0
2015-02-13,20,-3.0,-5.0,6.0,33.0
2015-02-13,21,-4.0,-8.0,11.0,46.0
2015-02-13,22,-4.0,-7.0,7.0,39.0
2015-02-13,23,-4.0,-8.0,9.0,39.0
2015-02-14,0,-4.0,-8.0,11.0,46.0
2015-02-14,1,-4.0,-9.0,13.0,50.0
2015-02-14,2,-4.0,-10.0,17.0,46.0
2015-02-14,3,-4.0,-8.0,11.0,46.0
2015-02-14,4,-3.0,-6.0,7.0,43.0
2015-02-14,5,-3.0,-8.0,15.0,43.0
2015-02-14,6,-3.0,-8.0,13.0,43.0
2015-02-14,7,-2.0,-7.0,15.0,43.0
2015-02-14,8,-1.0,-5.0,13.0,40.0
2015-02-14,9,-1.0,-6.0,19.0,40.0
2015-02-14,10,1.0,-3.0,17.0,35.0
2015-02-14,11,1.0,-3.0,15.0,35.0
2015-02-14,12,2.0,-3.0,26.0,35.0
2015-02-14,13,5.0,0.0,31.0,28.0
2015-02-14,14,7.0,3.0,28.0,27.0
2015-02-14,15,7.0,3.0,30.0,29.0
2015-02-14,16,7.0,4.0,20.0,31.0
2015-02-14,17,5.0,5.0,0.0,49.0
2015-02-14,18,4.0,-1.0,30.0,65.0
2015-02-14,19,3.0,-4.0,43.0,70.0
2015-02-14,20,1.0,-6.0,43.0,60.0
2015-02-14,21,-5.0,-14.0,35.0,50.0
2015-02-14,22,-7.0,-17.0,43.0,42.0
2015-02-14,23,-8.0,-17.0,33.0,35.0
2015-02-15,0,-9.0,-20.0,50.0,34.0
2015-02-15,1,-9.0,-18.0,30.0,34.0
2015-02-15,2,-10.0,-22.0,48.0,34.0
2015-02-15,3,-10.0,-22.0,48.0,34.0
2015-02-15,4,-11.0,-22.0,37.0,37.0
2015-02-15,5,-11.0,-22.0,35.0,37.0
2015-02-15,6,-12.0,-24.0,43.0,36.0
2015-02-15,7,-12.0,-22.0,30.0,36.0
2015-02-15,8,-11.0,-22.0,37.0,37.0
2015-02-15,9,-10.0,-21.0,46.0,34.0
2015-02-15,10,-8.0,-17.0,33.0,32.0
2015-02-15,11,-7.0,-17.0,41.0,29.0
2015-02-15,12,-7.0,-16.0,37.0,29.0
2015-02-15,13,-7.0,-17.0,39.0,27.0
2015-02-15,14,-6.0,-14.0,28.0,27.0
2015-02-15,15,-6.0,-15.0,39.0,27.0
2015-02-15,16,-7.0,-16.0,30.0,29.0
2015-02-15,17,-7.0,-14.0,20.0,29.0
2015-02-15,18,-8.0,-16.0,24.0,32.0
2015-02-15,19,-8.0,-17.0,30.0,32.0
2015-02-15,20,-9.0,-18.0,30.0,31.0
2015-02-15,21,-10.0,-19.0,26.0,34.0
2015-02-15,22,-11.0,-21.0,30.0,37.0
2015-02-15,23,-11.0,-21.0,31.0,37.0
2015-02-16,0,-11.0,-20.0,24.0,37.0
2015-02-16,1,-12.0,-20.0,19.0,36.0
2015-02-16,2,-12.0,-20.0,20.0,40.0
2015-02-16,3,-12.0,-21.0,26.0,36.0
2015-02-16,4,-12.0,-20.0,19.0,36.0
2015-02-16,5,-12.0,-21.0,22.0,36.0
2015-02-16,6,-12.0,-20.0,20.0,36.0
2015-02-16,7,-12.0,-20.0,20.0,36.0
2015-02-16,8,-11.0,-16.0,9.0,37.0
2015-02-16,9,-10.0,-16.0,0.0,34.0
2015-02-16,10,-9.0,-14.0,11.0,31.0
2015-02-16,11,-8.0,-14.0,13.0,32.0
2015-02-16,12,-7.0,-11.0,7.0,29.0
2015-02-16,13,-7.0,-11.0,9.0,29.0
2015-02-16,14,-7.0,-11.0,0.0,29.0
2015-02-16,15,-8.0,-13.0,9.0,49.0
2015-02-16,16,-8.0,-12.0,7.0,68.0
2015-02-16,17,-8.0,-12.0,7.0,73.0
2015-02-16,18,-9.0,-13.0,7.0,79.0
2015-02-16,19,-9.0,-12.0,6.0,79.0
2015-02-16,20,-9.0,-13.0,7.0,79.0
2015-02-16,21,-9.0,-13.0,7.0,79.0
2015-02-16,22,-9.0,-12.0,6.0,79.0
2015-02-16,23,-8.0,-11.0,6.0,73.0
2015-02-17,0,-8.0,-8.0,0.0,73.0
2015-02-17,1,-8.0,-12.0,7.0,73.0
2015-02-17,2,-8.0,-13.0,11.0,73.0
2015-02-17,3,-8.0,-13.0,9.0,73.0
2015-02-17,4,-8.0,-11.0,6.0,73.0
2015-02-17,5,-8.0,-13.0,11.0,73.0
2015-02-17,6,-8.0,-13.0,9.0,73.0
2015-02-17,7,-8.0,-13.0,11.0,73.0
2015-02-17,8,-7.0,-12.0,11.0,68.0
2015-02-17,9,-7.0,-11.0,9.0,68.0
2015-02-17,10,-5.0,-10.0,11.0,58.0
2015-02-17,11,-4.0,-10.0,17.0,50.0
2015-02-17,12,-3.0,-8.0,13.0,50.0
2015-02-17,13,-2.0,-8.0,20.0,47.0
2015-02-17,14,-1.0,-5.0,13.0,43.0
2015-02-17,15,-2.0,-7.0,15.0,43.0
2015-02-17,16,-2.0,-6.0,11.0,43.0
2015-02-17,17,-2.0,-5.0,9.0,43.0
2015-02-17,18,-2.0,-5.0,7.0,47.0
2015-02-17,19,-2.0,-5.0,7.0,47.0
2015-02-17,20,-4.0,-7.0,7.0,69.0
2015-02-17,21,-4.0,-4.0,0.0,59.0
2015-02-17,22,-6.0,-6.0,0.0,68.0
2015-02-17,23,-6.0,-6.0,0.0,74.0
2015-02-18,0,-7.0,-7.0,0.0,73.0
2015-02-18,1,-8.0,-8.0,0.0,79.0
2015-02-18,2,-8.0,-8.0,0.0,79.0
2015-02-18,3,-11.0,-11.0,0.0,85.0
2015-02-18,4,-9.0,-12.0,6.0,79.0
2015-02-18,5,-8.0,-12.0,7.0,68.0
2015-02-18,6,-8.0,-12.0,7.0,68.0
2015-02-18,7,-7.0,-10.0,6.0,73.0
2015-02-18,8,-7.0,-11.0,9.0,68.0
2015-02-18,9,-4.0,-8.0,9.0,54.0
2015-02-18,10,-2.0,-5.0,7.0,43.0
2015-02-18,11,-2.0,-4.0,6.0,43.0
2015-02-18,12,-1.0,-5.0,11.0,43.0
2015-02-18,13,1.0,-4.0,19.0,38.0
2015-02-18,14,1.0,-4.0,19.0,38.0
2015-02-18,15,1.0,-3.0,15.0,38.0
2015-02-18,16,1.0,-4.0,19.0,41.0
2015-02-18,17,1.0,-3.0,15.0,41.0
